"Id","SalePrice"
1597,189821.78440519
1598,218891.302108334
1599,173801.215358815
1600,159131.216101038
1601,72100.0081738894
1602,115422.141433014
1603,88094.4805438367
1604,274164.200440489
1605,243568.977290035
1606,160651.598919536
1607,169846.080171921
1608,203797.837360479
1609,181233.679529028
1610,155782.061417647
1611,131393.677688446
1612,178378.429340882
1613,167891.406663313
1614,128502.576730305
1615,89863.742798452
1616,78115.5653001564
1617,95852.8335634465
1618,122954.647233983
1619,148512.470308296
1620,188547.236770339
1621,139836.485971657
1622,145760.94827886
1623,266703.229666068
1624,212296.727143096
1625,122498.500068197
1626,164379.010613872
1627,194819.5876388
1628,290532.294913929
1629,179753.562864782
1630,367973.246615489
1631,220613.026092291
1632,243076.292209076
1633,168535.579154044
1634,189333.43585072
1635,170444.468004467
1636,150443.398909851
1637,200406.234731657
1638,184026.641936206
1639,188009.76042214
1640,253428.086554613
1641,183653.767396714
1642,237038.012097834
1643,216072.378753408
1644,230617.991589343
1645,206976.93060302
1646,156234.888912976
1647,157995.226279914
1648,133311.816316257
1649,137759.994236911
1650,118843.252589521
1651,121377.325513126
1652,100048.837757306
1653,107351.872555559
1654,142002.586772347
1655,138072.363558367
1656,135289.958972056
1657,143188.332164765
1658,141024.098774307
1659,127266.343546327
1660,158302.270301701
1661,427740.005202839
1662,386029.212151512
1663,370199.44271472
1664,476318.204905133
1665,299091.503753263
1666,330995.53242496
1667,365088.354107203
1668,337765.470337071
1669,299214.084228972
1670,337273.623314849
1671,273103.894761221
1672,425296.543126003
1673,296416.86556044
1674,245219.455910587
1675,196223.669351621
1676,201202.392670099
1677,221063.482264879
1678,468923.744842357
1679,389564.491525885
1680,330170.940609643
1681,243924.52379888
1682,318253.726429415
1683,187893.352775057
1684,168794.522086833
1685,167284.205309346
1686,170017.459880596
1687,162065.706140091
1688,192115.275786166
1689,189997.38357961
1690,193288.692037611
1691,176646.801722203
1692,258673.490957538
1693,163774.774079013
1694,180636.238874878
1695,163323.501060066
1696,276502.814701104
1697,172030.971652883
1698,341770.159413276
1699,303021.227637349
1700,260922.496323573
1701,271654.466663793
1702,249776.89124546
1703,245732.28878505
1704,292492.00231561
1705,236820.297740715
1706,421805.857443254
1707,217791.84855102
1708,205213.548242792
1709,265255.7212032
1710,224522.388225118
1711,270689.327107897
1712,268352.100540397
1713,282022.451599061
1714,225566.997864791
1715,208821.804668084
1716,182302.81112844
1717,169225.011631085
1718,133562.644393938
1719,213596.304654209
1720,241422.787932318
1721,160852.496478833
1722,121483.730021213
1723,160403.548973298
1724,212826.098576902
1725,234298.048200452
1726,182961.087347943
1727,153532.543683342
1728,175401.933669523
1729,168693.796772918
1730,154401.259860454
1731,125014.555706363
1732,133284.081692912
1733,116485.25036801
1734,123189.968214616
1735,122414.014263236
1736,115060.889971025
1737,294186.392695995
1738,236545.975124237
1739,274084.476990445
1740,229996.141523816
1741,194389.060418054
1742,182252.961541025
1743,180492.62036499
1744,292424.999307496
1745,221511.07490432
1746,194912.825777214
1747,215502.751203841
1748,231483.19123676
1749,140892.745577748
1750,128916.352712081
1751,232572.444908843
1752,123785.706785243
1753,155057.290150841
1754,203383.425607746
1755,172196.926159612
1756,142570.623912629
1757,126174.76566984
1758,138770.420297555
1759,154869.011418129
1760,158580.700576082
1761,148252.599847168
1762,188465.291483565
1763,172512.105078594
1764,112746.143839841
1765,180689.13598375
1766,187490.460778851
1767,234252.069815605
1768,141141.99718732
1769,171510.319510443
1770,153421.77749273
1771,124554.726186147
1772,128322.527507704
1773,122051.657207437
1774,142348.861461852
1775,143633.48175188
1776,125422.32530018
1777,117033.455880234
1778,142144.800792123
1779,109999.405248147
1780,171038.703382819
1781,125921.171529842
1782,91836.5207426167
1783,144042.950211313
1784,110391.619623868
1785,123078.750811939
1786,199785.134796013
1787,162821.713476494
1788,63646.3308639224
1789,96079.0970864491
1790,79999.627890237
1791,191290.961218653
1792,159644.461309671
1793,126202.672277981
1794,154638.506977318
1795,133746.888085364
1796,122911.32227745
1797,125473.580384046
1798,128666.568838425
1799,117541.342667544
1800,127785.057498287
1801,139894.660979182
1802,129597.724622675
1803,154365.839891414
1804,138820.629161556
1805,133535.750631206
1806,124109.378745691
1807,130555.528039238
1808,115555.542927329
1809,120459.022775106
1810,137641.254225011
1811,92551.7364989254
1812,98453.5391290331
1813,124704.616518173
1814,94531.3000295302
1815,55621.1727296713
1816,106887.874648096
1817,100234.288916285
1818,159939.778712297
1819,128844.859127505
1820,56634.3553625122
1821,110925.231483713
1822,154016.975715048
1823,37369.9420975934
1824,132280.543169477
1825,134831.011448508
1826,105227.370469106
1827,104751.565438239
1828,136722.620259451
1829,122187.984964371
1830,147722.499204417
1831,149941.846241562
1832,85587.9874291195
1833,139972.391374469
1834,116265.875744587
1835,119843.023160819
1836,130667.70073845
1837,77741.8495498935
1838,126968.084543643
1839,115759.179627966
1840,169284.107364752
1841,147394.082464502
1842,96556.1347395168
1843,131313.925019879
1844,134381.990817425
1845,133699.858375464
1846,153080.222183601
1847,161878.523915259
1848,49541.9976368637
1849,102636.390988917
1850,115207.725421268
1851,154256.276160337
1852,119101.866680124
1853,125902.237519821
1854,170455.727870864
1855,149745.40295616
1856,229836.972230807
1857,146699.146552528
1858,137555.972139896
1859,108439.927818341
1860,144032.988292961
1861,110345.911377491
1862,285553.33375977
1863,273450.638654408
1864,273483.400547287
1865,357519.016952643
1866,333915.011723521
1867,225475.359440477
1868,298743.827016104
1869,207144.427410819
1870,232955.056797646
1871,250312.106517375
1872,166847.494399229
1873,248440.262924627
1874,154302.268656341
1875,206689.032672227
1876,201226.691682816
1877,218377.503170962
1878,199776.24296931
1879,132254.012561286
1880,137235.349354591
1881,259971.358299094
1882,247936.525181702
1883,185735.400087453
1884,203223.055451616
1885,245980.666814912
1886,288409.729660436
1887,211319.311154959
1888,275086.490990402
1889,168206.959627475
1890,118754.01368367
1891,132224.528451926
1892,98693.0754405919
1893,136305.869422172
1894,128469.389967573
1895,129530.955804344
1896,128676.495638187
1897,110138.813693648
1898,116251.279681826
1899,171233.69163739
1900,161901.664605684
1901,169753.984459515
1902,155458.776201237
1903,205974.115901412
1904,146363.000484369
1905,192838.124513478
1906,170174.577985686
1907,208841.791718459
1908,109048.381104793
1909,127877.06395455
1910,118743.803283606
1911,224569.239872446
1912,315388.824860738
1913,149371.091014427
1914,77221.2201041696
1915,304104.419343374
1916,66372.5823145457
1917,243493.238160772
1918,136196.213762277
1919,167629.920557948
1920,166644.477815315
1921,374108.54354089
1922,316724.151639906
1923,231667.749765321
1924,233332.425077694
1925,201637.878337571
1926,377091.208734388
1927,126637.781879716
1928,154843.905400292
1929,128336.480337181
1930,132298.942700354
1931,129707.288809
1932,136653.754062869
1933,191068.686139606
1934,186089.356601957
1935,173427.326733274
1936,201530.763538168
1937,184709.874426653
1938,171345.98373109
1939,242575.987424182
1940,185502.576357578
1941,174344.2561102
1942,182408.139222262
1943,212195.490807732
1944,339599.79868037
1945,380032.452789179
1946,159018.083873576
1947,303528.635632479
1948,196507.388414746
1949,241885.89638622
1950,187877.424945764
1951,249880.86106376
1952,207737.345444185
1953,172998.420466562
1954,188200.072873557
1955,138258.318833157
1956,308830.522719577
1957,158338.400002216
1958,311146.829547521
1959,137806.574827161
1960,111794.176455826
1961,122360.043425531
1962,97707.6389950969
1963,107398.579694452
1964,110909.983065659
1965,141692.904977649
1966,137678.923340352
1967,299137.928815182
1968,402856.704170792
1969,380999.418600922
1970,421948.754025926
1971,442887.78644429
1972,379201.243584726
1973,263658.442253103
1974,328358.487210313
1975,457334.47194169
1976,279528.554686189
1977,372392.615955304
1978,357158.854944307
1979,324176.937658047
1980,204286.669296865
1981,347215.885651817
1982,221191.688915559
1983,199636.318678495
1984,166420.487357376
1985,237593.595692009
1986,221100.130956127
1987,181773.423466449
1988,171125.102792377
1989,191702.887405294
1990,211254.407783146
1991,232251.53824535
1992,224268.035945876
1993,156403.617665878
1994,235497.938443637
1995,186449.41862086
1996,263027.735156752
1997,304889.434006222
1998,321806.986915647
1999,266067.537663582
2000,306307.405515257
2001,271394.247963055
2002,252555.13301047
2003,265952.359202007
2004,292741.791776337
2005,226270.626858696
2006,219125.03742471
2007,250587.304748127
2008,215225.423589555
2009,200565.269093771
2010,190875.430560664
2011,131797.630031204
2012,166408.493843988
2013,176825.993445099
2014,185346.49796708
2015,211147.100506813
2016,195076.231916096
2017,193045.247477668
2018,127392.434250456
2019,134709.041221908
2020,96262.9752193225
2021,101755.622625656
2022,195140.361658685
2023,140493.044939934
2024,260958.678682449
2025,349735.235018068
2026,179140.730594502
2027,160639.713474046
2028,153263.95610684
2029,169129.620320622
2030,267914.750140008
2031,242224.677322397
2032,251105.511835256
2033,258407.392388708
2034,172024.362987411
2035,235065.898125489
2036,200623.707694115
2037,208242.485316476
2038,300771.371281694
2039,235989.956481668
2040,329833.697441755
2041,281371.949364135
2042,204096.000813875
2043,182794.024949686
2044,174547.900364294
2045,207800.149046991
2046,136350.976041201
2047,143216.15892087
2048,139030.251565532
2049,138004.769268369
2050,171399.471606683
2051,98590.3160638668
2052,118337.842983579
2053,145566.681441258
2054,101807.62561325
2055,150097.044774203
2056,139570.435345579
2057,104668.66384652
2058,219687.787530244
2059,124471.42968725
2060,178509.600473049
2061,167729.388798497
2062,129811.8753122
2063,117254.654155875
2064,137060.860403725
2065,116407.511624013
2066,167603.346727015
2067,116431.023857898
2068,142556.368797769
2069,78466.9110260699
2070,116429.52892468
2071,97275.5009589089
2072,139403.353414785
2073,133164.71456215
2074,203818.149609632
2075,147596.530960775
2076,121023.768248594
2077,151746.774165451
2078,129531.52893136
2079,133112.466736504
2080,123715.16567374
2081,128040.008433037
2082,134944.176380034
2083,144623.040918288
2084,120746.002318142
2085,115740.424974353
2086,117459.036041334
2087,117056.011038508
2088,94296.1117016249
2089,82043.7129876297
2090,129458.245505714
2091,103038.724438774
2092,119850.646964072
2093,116536.685297812
2094,103292.984726153
2095,135295.432868259
2096,78425.5954450488
2097,97376.9304289045
2098,146749.660148217
2099,55122.2631323182
2100,82140.5434659261
2101,108031.930813326
2102,124550.511416167
2103,96029.269690144
2104,134241.220441419
2105,114986.786415478
2106,48741.8842042066
2107,211271.443539224
2108,111946.48429928
2109,108211.893124624
2110,124769.097595957
2111,136029.879724096
2112,139476.378996911
2113,113732.292592793
2114,124288.797015277
2115,162051.840706155
2116,117348.826583428
2117,146051.348034792
2118,115630.326902829
2119,123766.566059372
2120,115390.420817203
2121,94935.9629310584
2122,124913.212543202
2123,80493.0715166945
2124,155698.526687295
2125,124043.966249229
2126,153565.812375398
2127,169367.102849246
2128,131429.358190791
2129,91285.5541325853
2130,137265.879784111
2131,167901.59678265
2132,112145.269083312
2133,124937.279692286
2134,124129.293919833
2135,93316.4571932613
2136,82184.0060989501
2137,111501.382155007
2138,121622.094716239
2139,145545.780793155
2140,144830.4440214
2141,153708.981953239
2142,124930.561214454
2143,161811.588650941
2144,116748.076640691
2145,138533.960495339
2146,181144.451990972
2147,128912.553580292
2148,134240.858832278
2149,145994.732266384
2150,228361.660909166
2151,120768.338204197
2152,185528.677023169
2153,184662.691969068
2154,103763.511840207
2155,143894.274422248
2156,260340.639053872
2157,233516.354970107
2158,230405.550090182
2159,205069.050606843
2160,174017.076204375
2161,234950.532602078
2162,399338.911014609
2163,346795.193332773
2164,248593.082847743
2165,202037.91338368
2166,160262.440630724
2167,221979.88030324
2168,201430.926373141
2169,192594.995193002
2170,225616.842919248
2171,152831.23495334
2172,128522.02708754
2173,168407.354083059
2174,229763.480831657
2175,298887.841028882
2176,316427.050305268
2177,243626.596924772
2178,205754.667811773
2179,138206.799059428
2180,235184.078366559
2181,185856.464748359
2182,219515.606473744
2183,186160.943482826
2184,115341.630871162
2185,116660.239181807
2186,152504.086047735
2187,149640.731350263
2188,153632.153692956
2189,281115.981682325
2190,79793.3776043808
2191,79962.1892807894
2192,82668.1270191303
2193,108470.569379864
2194,101123.33615414
2195,120904.166844988
2196,102360.810141594
2197,127336.735760121
2198,161263.076578253
2199,180610.558619883
2200,150266.310226247
2201,139189.061300558
2202,207791.038452695
2203,137468.838473646
2204,177944.67180975
2205,121478.88066602
2206,144214.292511497
2207,214608.754541337
2208,258710.180615488
2209,246993.645265295
2210,119828.763660497
2211,117839.412985702
2212,128036.342724566
2213,112134.80291817
2214,120477.005231274
2215,103424.832277017
2216,150034.618743018
2217,61594.1561695228
2218,86929.7238430572
2219,82122.9469500449
2220,74883.2032397858
2221,305575.539297863
2222,277867.274509941
2223,306380.83003589
2224,206806.033677639
2225,125717.851001721
2226,189650.929452802
2227,192792.95482358
2228,274733.497934469
2229,247821.59874731
2230,152980.546971533
2231,205614.669150948
2232,181123.489162315
2233,162635.0759654
2234,236761.47178362
2235,224813.226906738
2236,262681.91670147
2237,336868.56659166
2238,205476.573127329
2239,103996.833816427
2240,159886.608816285
2241,145765.169917478
2242,121381.246878579
2243,128018.415808284
2244,100121.950010277
2245,102723.903486117
2246,139518.59710866
2247,117344.831913761
2248,128830.377838903
2249,117039.69803166
2250,129805.04369238
2251,130847.60965827
2252,186575.440176295
2253,151149.33852573
2254,174147.68088987
2255,191845.565897308
2256,171389.603264827
2257,215418.059387907
2258,157516.374071435
2259,177649.136929326
2260,158704.606216494
2261,191339.222248406
2262,213684.918864977
2263,359741.766655962
2264,442522.112223214
2265,187658.952471785
2266,297405.392381969
2267,381341.709514349
2268,388522.413078588
2269,156283.226048298
2270,187530.106316585
2271,217323.215998584
2272,191247.725501294
2273,156110.948454392
2274,186091.958295235
2275,174458.076405077
2276,188578.787806676
2277,187395.111768351
2278,147315.766543343
2279,134059.056520965
2280,118084.142589576
2281,164852.329605876
2282,186177.685793568
2283,109014.66293319
2284,114554.085356136
2285,141471.094097352
2286,125413.374926262
2287,360323.431368964
2288,277754.401109911
2289,377232.20434815
2290,440431.958329679
2291,327222.353180095
2292,416626.826378826
2293,450720.977616042
2294,384705.732901284
2295,469649.938104458
2296,295970.329091105
2297,334672.128963951
2298,339246.489819401
2299,357082.854905468
2300,336538.816454146
2301,304542.219929669
2302,257022.551199815
2303,236607.79587351
2304,253743.382681874
2305,202233.456437554
2306,196829.947084741
2307,199766.146280807
2308,219574.81372034
2309,280783.499806597
2310,209666.363207106
2311,207337.695097117
2312,171893.010546954
2313,165060.971489188
2314,169554.490828926
2315,171431.401205452
2316,191922.62718305
2317,202994.102990713
2318,175133.240877735
2319,176380.622831949
2320,180492.906369911
2321,250670.569225306
2322,181989.433714822
2323,198588.484422013
2324,175138.48071421
2325,213792.846824973
2326,166107.291179772
2327,201608.314510607
2328,219585.129782648
2329,191408.831956442
2330,183752.717278822
2331,351142.682292729
2332,390368.388459956
2333,315384.316667688
2334,255143.910351437
2335,268574.27204735
2336,316498.693610868
2337,204935.730289199
2338,276185.624693951
2339,217542.108016917
2340,401702.141643428
2341,223431.102588172
2342,237677.57924296
2343,229365.41129543
2344,224366.028980277
2345,241713.933341591
2346,214173.959079654
2347,203276.104633719
2348,240048.508790711
2349,185772.239716725
2350,300887.845845686
2351,262012.665515198
2352,251821.120736941
2353,263336.60154703
2354,136097.686597479
2355,136234.081522207
2356,147131.70476783
2357,188088.338486007
2358,196106.232917139
2359,135193.22593989
2360,114723.768280823
2361,151238.362191136
2362,279374.139003071
2363,144978.762071296
2364,165785.934900912
2365,221489.383355045
2366,187618.121636507
2367,219138.099398883
2368,220624.180324795
2369,218970.801586168
2370,169595.449530407
2371,168442.573914962
2372,192990.920373332
2373,275908.416759759
2374,311355.94504671
2375,258374.518451542
2376,299880.301997562
2377,342842.206862403
2378,146783.398667383
2379,223904.605024566
2380,140250.468572723
2381,170700.29503987
2382,201657.455871483
2383,204698.145964478
2384,253948.364500607
2385,159708.223432225
2386,131643.136398142
2387,132148.052781861
2388,95329.8979134583
2389,110770.234035892
2390,142685.563687784
2391,138395.045256699
2392,119278.497695112
2393,162359.692912894
2394,140616.728955503
2395,210481.439570824
2396,144597.647912057
2397,221820.568560545
2398,131042.449274439
2399,62372.0920159131
2400,75729.1225975314
2401,127171.589402064
2402,129817.176957581
2403,132391.617884714
2404,144913.731821081
2405,152857.422093585
2406,140189.562211275
2407,129467.892791017
2408,139394.118956644
2409,120498.505556875
2410,168400.519923656
2411,114084.406732674
2412,155475.998484554
2413,128791.737055349
2414,154281.040027179
2415,121440.442669859
2416,125727.065473903
2417,143884.352544116
2418,139022.367041309
2419,130398.75730952
2420,122651.01209226
2421,152073.494681637
2422,109451.410209267
2423,115304.568052658
2424,149525.131774977
2425,256426.532940246
2426,139483.738864862
2427,121370.037874541
2428,173805.542210612
2429,120540.552545342
2430,132155.546518268
2431,104003.639519834
2432,148555.781722412
2433,149048.983359309
2434,142544.682337825
2435,156071.595906053
2436,109123.593290639
2437,104959.136817733
2438,118671.986541554
2439,95994.3051165961
2440,116666.717186017
2441,91840.6266812863
2442,99229.5323939116
2443,131405.6463229
2444,131751.794073145
2445,84512.39186645
2446,143365.674381071
2447,180983.132488426
2448,125786.196642444
2449,110160.882117148
2450,149383.06503248
2451,114413.480150355
2452,213321.527970486
2453,90276.2331554451
2454,121623.169792562
2455,122459.993388671
2456,137568.373854699
2457,134356.686136453
2458,132728.948518453
2459,114287.174342523
2460,134799.7089424
2461,131020.596692755
2462,136479.42514029
2463,122075.811428664
2464,188841.622799028
2465,135491.943950143
2466,118461.924167869
2467,118299.171924745
2468,78433.7957010458
2469,73088.0464960482
2470,200043.619490695
2471,210271.329698735
2472,168032.103379916
2473,117070.191436084
2474,67405.5991019885
2475,225865.032573934
2476,112671.940657232
2477,118251.215696764
2478,148504.027135327
2479,102105.232074548
2480,165027.651566804
2481,131330.80520192
2482,117187.546288303
2483,111708.001490933
2484,122502.783205038
2485,122983.911376722
2486,155402.484601488
2487,203570.542620038
2488,170647.112977387
2489,157103.098485022
2490,156539.381873232
2491,91092.7448830628
2492,185258.440211041
2493,142149.581293651
2494,144474.011844339
2495,85228.1969186125
2496,226500.716996553
2497,153822.513994142
2498,109384.947779377
2499,78597.526844541
2500,136321.296882769
2501,139954.81227212
2502,148727.115005542
2503,99470.1847918665
2504,220945.201203238
2505,220526.628072551
2506,253303.651564816
2507,296419.182227222
2508,254318.640248782
2509,211611.199893264
2510,207707.812784157
2511,173652.247434078
2512,209454.629740269
2513,219339.774865574
2514,263258.243774283
2515,155204.066799107
2516,171456.036442217
2517,147294.764182307
2518,155501.816974948
2519,230120.417293563
2520,215770.512659517
2521,182588.144311597
2522,224703.949795371
2523,116070.593646992
2524,125432.60711101
2525,141512.354617787
2526,136386.938092204
2527,121526.844537578
2528,126972.15853451
2529,134454.380808916
2530,122593.357103745
2531,258206.220144366
2532,226555.575549835
2533,192991.357675839
2534,224282.902700997
2535,297719.617376244
2536,233705.636990671
2537,250956.140422201
2538,177249.642145755
2539,187523.143447796
2540,174649.513760226
2541,172609.682859575
2542,156106.640634918
2543,119288.458950588
2544,126812.096640178
2545,131265.223062869
2546,118067.158573785
2547,137709.959156669
2548,156248.527102479
2549,166085.551427339
2550,219098.291549744
2551,132664.580739088
2552,138270.336514518
2553,75639.3751657994
2554,95056.4993230712
2555,126068.349736885
2556,98990.5111202146
2557,108447.466205853
2558,177919.396010685
2559,138924.667821478
2560,154626.261368334
2561,157783.761869124
2562,144367.622341773
2563,162415.576479699
2564,193365.884572397
2565,145475.907405061
2566,165548.228049428
2567,134713.020390477
2568,214292.270934682
2569,224146.010183514
2570,118009.823116647
2571,195774.715256365
2572,156362.762656218
2573,221989.078729479
2574,277476.898528613
2575,129985.348713852
2576,114692.831754077
2577,131679.526926073
2578,91662.7042545669
2579,58266.5171070425
2580,113782.005296073
2581,130751.680206366
2582,119922.808365964
2583,285920.609762444
2584,172088.284457605
2585,183296.121942601
2586,229258.18055905
2587,204130.214430109
2588,153043.623781918
2589,146440.421368233
2590,204591.216016812
2591,217306.048852633
2592,212320.811303398
2593,261751.148147227
2594,170706.2712233
2595,188148.512838962
2596,302671.054336581
2597,183792.507060714
2598,284289.036736088
2599,329436.383663616
2600,214274.426965633
2601,171654.004576583
2602,81049.3568999201
2603,88976.6193310447
2604,87401.9424915167
2605,76717.1037949133
2606,137527.099269927
2607,219221.519867908
2608,212076.213181797
2609,157065.681899902
2610,106631.634020154
2611,130634.093175824
2612,154161.825457331
2613,135240.212329998
2614,130542.058785964
2615,154807.15191491
2616,147212.535701095
2617,188530.050407828
2618,233097.798468286
2619,211932.179224384
2620,191619.326074494
2621,174561.038881444
2622,184581.372557803
2623,235358.151123287
2624,312284.235630691
2625,290064.804701466
2626,172276.344669998
2627,167003.909052232
2628,457232.913871077
2629,459758.155192375
2630,353929.769960476
2631,455852.077042539
2632,401447.583105734
2633,308893.438629245
2634,400536.164822338
2635,158247.434498584
2636,175241.218325489
2637,180267.264170882
2638,265060.346948336
2639,187380.279603224
2640,150434.426084966
2641,113058.660532408
2642,196680.58354776
2643,109566.897691849
2644,113424.59619849
2645,112562.268130031
2646,97538.3049476857
2647,104937.235467125
2648,150004.407053877
2649,155357.307866677
2650,143263.721626164
2651,135326.949675609
2652,397237.733352927
2653,245959.429066744
2654,253515.392069003
2655,389733.835218382
2656,321437.136252555
2657,352739.037544953
2658,302378.15110182
2659,305718.725711278
2660,357530.638233286
2661,357031.966415392
2662,359439.655049024
2663,295143.75617881
2664,266987.013811628
2665,335492.200377879
2666,283106.058982179
2667,162858.825434547
2668,175192.273867973
2669,179726.130887907
2670,282078.028748901
2671,181848.97314514
2672,199234.158100207
2673,208889.085510128
2674,206389.652150212
2675,173308.478639474
2676,184899.41840615
2677,202368.806451405
2678,260496.458968292
2679,269744.572135236
2680,285274.547137531
2681,396740.160639352
2682,322814.899930474
2683,407793.79829282
2684,314600.451466683
2685,323145.226844071
2686,254922.311756177
2687,324786.907460858
2688,213816.826647056
2689,205328.285736565
2690,419098.846818388
2691,188031.398442343
2692,131964.553947182
2693,199838.048301016
2694,127363.935710867
2695,189338.142077608
2696,177722.648769042
2697,190957.687748425
2698,198987.369817166
2699,178602.319612617
2700,150615.621529759
2701,144193.135067826
2702,98732.3479012818
2703,116781.055741607
2704,141069.40222684
2705,116537.860112788
2706,109070.301716279
2707,122151.16904943
2708,136464.973034271
2709,103979.022365109
2710,130050.203666956
2711,259788.060285339
2712,382858.589931941
2713,170708.094152239
2714,145912.082433967
2715,171924.065961662
2716,141578.610212757
2717,188324.871851498
2718,219611.590935665
2719,153566.503188768
2720,172466.816552006
2721,132164.526143871
2722,152349.005482669
2723,137289.87005088
2724,124492.642661177
2725,130982.209616685
2726,155806.963008095
2727,188464.934242377
2728,184350.815759995
2729,152825.022483684
2730,146565.94415966
2731,139693.830006329
2732,142518.963695281
2733,162710.276160825
2734,149117.232095244
2735,135687.012245988
2736,150109.963429203
2737,123396.699872414
2738,128417.626432671
2739,160832.874979738
2740,140607.323670731
2741,144816.269559867
2742,149119.59329687
2743,151313.438870519
2744,159934.137983717
2745,139258.429660527
2746,143183.593519201
2747,140440.353484245
2748,121193.988598037
2749,132050.482334692
2750,144212.175017398
2751,139431.118024004
2752,209630.788347362
2753,155743.491438919
2754,242545.343813602
2755,141562.924620782
2756,102800.55967105
2757,66082.0664809226
2758,99146.4426274186
2759,163213.292518895
2760,128493.057753431
2761,143730.307877843
2762,140154.510375119
2763,184574.660375708
2764,137950.654304025
2765,300486.763916843
2766,132817.337694201
2767,90094.1467778353
2768,134544.220029586
2769,134942.779940729
2770,138450.741899579
2771,113097.100591561
2772,107108.69514884
2773,182168.570178979
2774,140797.580891592
2775,119721.673354771
2776,136747.087978337
2777,133124.807386628
2778,116341.435497678
2779,112084.479451894
2780,90809.7304398769
2781,100006.18592559
2782,94889.5677851538
2783,101109.901643308
2784,114123.846042299
2785,143294.592398964
2786,67423.4277076155
2787,123405.282426066
2788,71825.7997696842
2789,186465.128976655
2790,105704.953114588
2791,130828.448602083
2792,55488.4203920517
2793,172200.885131749
2794,93970.3232466926
2795,121685.173040181
2796,106319.889528439
2797,222630.969737679
2798,111129.492553972
2799,113178.74576418
2800,61492.3694987501
2801,108760.264493591
2802,125867.318275569
2803,165400.37485428
2804,134409.653334885
2805,104405.153059731
2806,77941.6567623785
2807,165829.250299896
2808,149299.908615438
2809,138223.466683757
2810,129750.389769145
2811,180244.330674767
2812,164926.950601778
2813,147279.571096959
2814,141714.360662228
2815,105787.384508677
2816,239990.373173604
2817,166753.896943152
2818,132011.410660851
2819,152592.305814206
2820,133939.26997859
2821,113434.223893854
2822,203747.06084403
2823,336148.156070549
2824,193036.433136187
2825,145751.250567283
2826,131797.407682254
2827,137912.425611196
2828,229091.02929302
2829,222887.332726282
2830,238755.442672737
2831,171322.123676296
2832,261350.145873592
2833,312406.524130575
2834,221030.150656301
2835,216872.668207877
2836,186319.393514579
2837,158101.877391041
2838,146590.304048813
2839,166959.436710066
2840,209304.554259761
2841,198431.50372701
2842,228384.400743082
2843,151568.173492791
2844,174829.536524954
2845,128428.835862239
2846,205806.224376881
2847,207478.348636348
2848,221348.183111884
2849,198441.472057012
